Phage,Phage_Accession,Host_Name,Host_Accession,Affinity,Source
"Bacillus phage Bquatquinnuvirus eskimopiis B450T, complete genome",PV695473.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV695473.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450T, complete genome",PV695473.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV695473.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450T, complete genome",PV695473.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV695473.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450C, complete genome",PV695472.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV695472.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450C, complete genome",PV695472.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV695472.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450C, complete genome",PV695472.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV695472.1
"Bacillus phage Bquatquinnuvirus eskimopiis B450C, complete genome",PV695472.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV695472.1
"Bacillus phage Edson, complete genome",PV796108.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV796108.1
"Bacillus phage Edson, complete genome",PV796108.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV796108.1
"Bacillus phage Edson, complete genome",PV796108.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV796108.1
"Bacillus phage Edson, complete genome",PV796108.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV796108.1
"Bacillus phage BC-5, complete genome",NC_111375.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NC_111375.1
"Bacillus phage BC-5, complete genome",NC_111375.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NC_111375.1
"Bacillus phage BC-5, complete genome",NC_111375.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NC_111375.1
"Bacillus phage BC-5, complete genome",NC_111375.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NC_111375.1
"Bacillus phage vB_BceP_LY3, complete genome",NC_111368.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NC_111368.1
"Bacillus phage vB_BceP_LY3, complete genome",NC_111368.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NC_111368.1
"Bacillus phage vB_BceP_LY3, complete genome",NC_111368.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NC_111368.1
"Bacillus phage vB_BceP_LY3, complete genome",NC_111368.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NC_111368.1
"Bacillus phage Chedec 11, complete genome",NC_108342.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NC_108342.1
"Bacillus phage Chedec 11, complete genome",NC_108342.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NC_108342.1
"Bacillus phage Chedec 11, complete genome",NC_108342.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NC_108342.1
"Bacillus phage Chedec 11, complete genome",NC_108342.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NC_108342.1
"Bacillus phage vB_BaeroP_SYYB1, complete genome",NC_108593.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NC_108593.1
"Bacillus phage vB_BaeroP_SYYB1, complete genome",NC_108593.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NC_108593.1
"Bacillus phage vB_BaeroP_SYYB1, complete genome",NC_108593.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NC_108593.1
"Bacillus phage vB_BaeroP_SYYB1, complete genome",NC_108593.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NC_108593.1
"Bacillus phage vB_BceH_LBC2, complete genome",PV449003.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV449003.1
"Bacillus phage vB_BceH_LBC2, complete genome",PV449003.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV449003.1
"Bacillus phage vB_BceH_LBC2, complete genome",PV449003.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV449003.1
"Bacillus phage vB_BceH_LBC2, complete genome",PV449003.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV449003.1
"Bacillus subtilis subsp. subtilis str. AG1839 chromosome, complete genome",NZ_CP008698.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP008698.1
"Bacillus subtilis subsp. subtilis str. AG1839 chromosome, complete genome",NZ_CP008698.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP008698.1
"Bacillus subtilis subsp. subtilis str. AG1839 chromosome, complete genome",NZ_CP008698.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP008698.1
"Bacillus subtilis subsp. subtilis str. AG1839 chromosome, complete genome",NZ_CP008698.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP008698.1
"Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome",NZ_CP007800.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP007800.1
"Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome",NZ_CP007800.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP007800.1
"Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome",NZ_CP007800.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP007800.1
"Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome",NZ_CP007800.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NZ_CP007800.1
"Bacillus phage Flasso, complete genome",MZ357961.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:MZ357961.1
"Bacillus phage Flasso, complete genome",MZ357961.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:MZ357961.1
"Bacillus phage Flasso, complete genome",MZ357961.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:MZ357961.1
"Bacillus phage Flasso, complete genome",MZ357961.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:MZ357961.1
"Bacillus phage 268TH003, complete genome",PV504776.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV504776.1
"Bacillus phage 268TH003, complete genome",PV504776.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV504776.1
"Bacillus phage 268TH003, complete genome",PV504776.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV504776.1
"Bacillus phage 268TH003, complete genome",PV504776.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV504776.1
"Bacillus phage 268TH008, complete genome",PV504775.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV504775.1
"Bacillus phage 268TH008, complete genome",PV504775.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV504775.1
"Bacillus phage 268TH008, complete genome",PV504775.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV504775.1
"Bacillus phage 268TH008, complete genome",PV504775.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV504775.1
"Caulobacter phage RBC11, complete genome",PV231355.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV231355.1
"Caulobacter phage RBC11, complete genome",PV231355.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV231355.1
"Caulobacter phage RBC11, complete genome",PV231355.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV231355.1
"Caulobacter phage RBC11, complete genome",PV231355.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV231355.1
"Pseudomonas phage MME, complete genome",PQ805431.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PQ805431.1
"Pseudomonas phage MME, complete genome",PQ805431.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PQ805431.1
"Pseudomonas phage MME, complete genome",PQ805431.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PQ805431.1
"Pseudomonas phage MME, complete genome",PQ805431.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PQ805431.1
"Salmonella phage misterkot, complete genome",NC_102108.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:NC_102108.1
"Salmonella phage misterkot, complete genome",NC_102108.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:NC_102108.1
"Salmonella phage misterkot, complete genome",NC_102108.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:NC_102108.1
"Salmonella phage misterkot, complete genome",NC_102108.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:NC_102108.1
"Bacillus phage 0524phi7-1, complete genome",PV296012.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV296012.1
"Bacillus phage 0524phi7-1, complete genome",PV296012.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV296012.1
"Bacillus phage 0524phi7-1, complete genome",PV296012.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV296012.1
"Bacillus phage 0524phi7-1, complete genome",PV296012.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV296012.1
"Bacillus phage vB_BcM_CUBc25, complete genome",PV037644.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV037644.1
"Bacillus phage vB_BcM_CUBc25, complete genome",PV037644.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV037644.1
"Bacillus phage vB_BcM_CUBc25, complete genome",PV037644.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV037644.1
"Bacillus phage vB_BcM_CUBc25, complete genome",PV037644.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV037644.1
"Bacillus phage vB_BliM_Yucatan, complete genome",PV261948.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PV261948.1
"Bacillus phage vB_BliM_Yucatan, complete genome",PV261948.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PV261948.1
"Bacillus phage vB_BliM_Yucatan, complete genome",PV261948.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PV261948.1
"Bacillus phage vB_BliM_Yucatan, complete genome",PV261948.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PV261948.1
"Bacillus phage PS1, complete genome",PQ758588.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PQ758588.1
"Bacillus phage PS1, complete genome",PQ758588.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PQ758588.1
"Bacillus phage PS1, complete genome",PQ758588.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PQ758588.1
"Bacillus phage PS1, complete genome",PQ758588.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PQ758588.1
"Enterococcus phage EG-TP1, complete genome",PQ571292.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PQ571292.1
"Enterococcus phage EG-TP1, complete genome",PQ571292.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PQ571292.1
"Enterococcus phage EG-TP1, complete genome",PQ571292.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PQ571292.1
"Enterococcus phage EG-TP1, complete genome",PQ571292.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PQ571292.1
"Enterococcus phage EA1, complete genome",PQ571287.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PQ571287.1
"Enterococcus phage EA1, complete genome",PQ571287.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PQ571287.1
"Enterococcus phage EA1, complete genome",PQ571287.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PQ571287.1
"Enterococcus phage EA1, complete genome",PQ571287.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PQ571287.1
"Bacteroides phage BKO1-3, complete genome",PQ571267.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Bacillus|NCBI:PQ571267.1
"Bacteroides phage BKO1-3, complete genome",PQ571267.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Bacillus|NCBI:PQ571267.1
"Bacteroides phage BKO1-3, complete genome",PQ571267.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Bacillus|NCBI:PQ571267.1
"Bacteroides phage BKO1-3, complete genome",PQ571267.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Bacillus|NCBI:PQ571267.1
"Klebsiella phage B1, complete genome",NC_104812.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:NC_104812.1
"Klebsiella phage B1, complete genome",NC_104812.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:NC_104812.1
"Klebsiella phage B1, complete genome",NC_104812.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:NC_104812.1
"Klebsiella phage B1, complete genome",NC_104812.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:NC_104812.1
"Klebsiella phage vB_KpnS_ZX2, complete genome",NC_129888.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:NC_129888.1
"Klebsiella phage vB_KpnS_ZX2, complete genome",NC_129888.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:NC_129888.1
"Klebsiella phage vB_KpnS_ZX2, complete genome",NC_129888.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:NC_129888.1
"Klebsiella phage vB_KpnS_ZX2, complete genome",NC_129888.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:NC_129888.1
"Klebsiella phage Kp_AHMU1, complete genome",PZ227171.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ227171.1
"Klebsiella phage Kp_AHMU1, complete genome",PZ227171.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ227171.1
"Klebsiella phage Kp_AHMU1, complete genome",PZ227171.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ227171.1
"Klebsiella phage Kp_AHMU1, complete genome",PZ227171.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ227171.1
"Klebsiella phage SLAM_phiKP14, complete genome",PZ099671.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099671.1
"Klebsiella phage SLAM_phiKP14, complete genome",PZ099671.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099671.1
"Klebsiella phage SLAM_phiKP14, complete genome",PZ099671.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099671.1
"Klebsiella phage SLAM_phiKP14, complete genome",PZ099671.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099671.1
"Klebsiella phage SLAM_phiKP05, complete genome",PZ099670.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099670.1
"Klebsiella phage SLAM_phiKP05, complete genome",PZ099670.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099670.1
"Klebsiella phage SLAM_phiKP05, complete genome",PZ099670.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099670.1
"Klebsiella phage SLAM_phiKP05, complete genome",PZ099670.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ099670.1
"Klebsiella phage F8_1, complete genome",PZ105927.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ105927.1
"Klebsiella phage F8_1, complete genome",PZ105927.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ105927.1
"Klebsiella phage F8_1, complete genome",PZ105927.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ105927.1
"Klebsiella phage F8_1, complete genome",PZ105927.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ105927.1
"Klebsiella phage KPTJT11, complete genome",PZ091928.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ091928.1
"Klebsiella phage KPTJT11, complete genome",PZ091928.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ091928.1
"Klebsiella phage KPTJT11, complete genome",PZ091928.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ091928.1
"Klebsiella phage KPTJT11, complete genome",PZ091928.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ091928.1
"Klebsiella phage 2024.TE.12370, complete genome",PZ055536.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055536.1
"Klebsiella phage 2024.TE.12370, complete genome",PZ055536.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055536.1
"Klebsiella phage 2024.TE.12370, complete genome",PZ055536.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055536.1
"Klebsiella phage 2024.TE.12370, complete genome",PZ055536.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055536.1
"Klebsiella phage 2024.TE.12372, complete genome",PZ055538.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055538.1
"Klebsiella phage 2024.TE.12372, complete genome",PZ055538.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055538.1
"Klebsiella phage 2024.TE.12372, complete genome",PZ055538.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055538.1
"Klebsiella phage 2024.TE.12372, complete genome",PZ055538.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055538.1
"Klebsiella phage 2024.TE.12371, complete genome",PZ055537.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055537.1
"Klebsiella phage 2024.TE.12371, complete genome",PZ055537.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055537.1
"Klebsiella phage 2024.TE.12371, complete genome",PZ055537.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055537.1
"Klebsiella phage 2024.TE.12371, complete genome",PZ055537.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055537.1
"Klebsiella phage 2024.TE.12369, complete genome",PZ055535.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055535.1
"Klebsiella phage 2024.TE.12369, complete genome",PZ055535.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055535.1
"Klebsiella phage 2024.TE.12369, complete genome",PZ055535.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055535.1
"Klebsiella phage 2024.TE.12369, complete genome",PZ055535.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055535.1
"Klebsiella phage 2024.TE.12365, complete genome",PZ055534.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055534.1
"Klebsiella phage 2024.TE.12365, complete genome",PZ055534.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055534.1
"Klebsiella phage 2024.TE.12365, complete genome",PZ055534.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055534.1
"Klebsiella phage 2024.TE.12365, complete genome",PZ055534.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055534.1
"Klebsiella phage 2024.TE.12364, complete genome",PZ055533.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055533.1
"Klebsiella phage 2024.TE.12364, complete genome",PZ055533.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Klebsiella|NCBI:PZ055533.1
